iy,ix,dx,dy,comb_score,p_jitter,null_median,null_q95,null_q99,q_bh
12,2,0.15625,0.78125,2.045296658941275,4.999750012499375e-05,0.9279988525684111,1.1673912899335088,1.293673723221757,4.999750012499375e-05
12,3,0.21875,0.78125,2.0410002441740214,4.999750012499375e-05,0.9287718088516672,1.1749498021834097,1.289453441846364,4.999750012499375e-05
12,4,0.28125,0.78125,2.0407586333877696,4.999750012499375e-05,0.926759026161114,1.1696837981874815,1.2893346912433292,4.999750012499375e-05
12,5,0.34375,0.78125,2.035767253239335,4.999750012499375e-05,0.9261739623899479,1.1704465724997426,1.2860241488652906,4.999750012499375e-05
12,6,0.40625,0.78125,2.0355773118389964,4.999750012499375e-05,0.9250412231539702,1.1689505537111022,1.2859864394818592,4.999750012499375e-05
12,7,0.46875,0.78125,2.04283019344513,4.999750012499375e-05,0.9304654897821025,1.169517124900103,1.2918599461580318,4.999750012499375e-05
12,8,0.53125,0.78125,2.038859145888578,4.999750012499375e-05,0.9280244034596264,1.1731274613126224,1.2915646277442223,4.999750012499375e-05
12,9,0.59375,0.78125,2.035086476631824,4.999750012499375e-05,0.9245625254558467,1.1637637195677386,1.2819365577003983,4.999750012499375e-05
12,10,0.65625,0.78125,2.0382823064572313,4.999750012499375e-05,0.9268977984466179,1.1659009119244221,1.288065167962753,4.999750012499375e-05
12,11,0.71875,0.78125,2.040305981194152,4.999750012499375e-05,0.9246653983019644,1.1675234324080255,1.2905829097639385,4.999750012499375e-05
12,12,0.78125,0.78125,2.041512422173892,4.999750012499375e-05,0.9280279714364057,1.1737687988316212,1.2992156805603732,4.999750012499375e-05
12,13,0.84375,0.78125,2.0388943385916387,4.999750012499375e-05,0.9232801638743721,1.1692215280307965,1.281187877240756,4.999750012499375e-05
12,14,0.90625,0.78125,2.0443479003345564,4.999750012499375e-05,0.9288407275076408,1.170970192167378,1.290686364806309,4.999750012499375e-05
12,15,0.96875,0.78125,2.0447695909668218,4.999750012499375e-05,0.9297277541844688,1.1751057703453984,1.2864196649881723,4.999750012499375e-05
13,0,0.03125,0.84375,2.047316395899475,4.999750012499375e-05,0.9275917127530104,1.1670299338009966,1.2953275260226642,4.999750012499375e-05
13,1,0.09375,0.84375,2.0425027297864187,4.999750012499375e-05,0.9281265365967009,1.1715756171442164,1.283358231060876,4.999750012499375e-05
13,2,0.15625,0.84375,2.0394932043867304,4.999750012499375e-05,0.9257700000623159,1.163850537869469,1.2839737397622317,4.999750012499375e-05
13,3,0.21875,0.84375,2.040327274012616,4.999750012499375e-05,0.9284845207165732,1.1684996322310939,1.284039177189744,4.999750012499375e-05
13,4,0.28125,0.84375,2.0388165808583634,4.999750012499375e-05,0.9271380256202841,1.168660785536582,1.2872908067226498,4.999750012499375e-05
13,5,0.34375,0.84375,2.036897792268302,4.999750012499375e-05,0.9274616471417676,1.1727337252655223,1.2977191251669074,4.999750012499375e-05
13,6,0.40625,0.84375,2.0415291904155652,4.999750012499375e-05,0.9299155007093326,1.1769793618424371,1.2942535000147382,4.999750012499375e-05
13,7,0.46875,0.84375,2.039337548024995,4.999750012499375e-05,0.9294325472289336,1.172053586430836,1.2903743543967257,4.999750012499375e-05
13,8,0.53125,0.84375,2.0405657223573512,4.999750012499375e-05,0.9318905156862111,1.178561368680303,1.2945325763204847,4.999750012499375e-05
13,9,0.59375,0.84375,2.038202319477898,4.999750012499375e-05,0.9249842490794318,1.171041632460337,1.2884307625066644,4.999750012499375e-05
13,10,0.65625,0.84375,2.0396031772601053,4.999750012499375e-05,0.9266996020704629,1.168613096145523,1.2912246196516297,4.999750012499375e-05
13,11,0.71875,0.84375,2.04125365995611,4.999750012499375e-05,0.9275607469799114,1.1734055620840338,1.29219665039016,4.999750012499375e-05
13,12,0.78125,0.84375,2.0365922416467117,4.999750012499375e-05,0.9247873934174993,1.1686584214598166,1.288227089025071,4.999750012499375e-05
13,13,0.84375,0.84375,2.042662076143546,4.999750012499375e-05,0.9293569152601657,1.1700759708246609,1.288586724485884,4.999750012499375e-05
13,14,0.90625,0.84375,2.042935306160201,4.999750012499375e-05,0.927371028666303,1.1691921578173075,1.2887478691551275,4.999750012499375e-05
13,15,0.96875,0.84375,2.047955602351775,4.999750012499375e-05,0.9298389470086879,1.1804471107070524,1.3022753735591124,4.999750012499375e-05
14,0,0.03125,0.90625,2.047605865065537,4.999750012499375e-05,0.9276940288217,1.1728201504751123,1.2877780114695376,4.999750012499375e-05
14,1,0.09375,0.90625,2.049946685170125,4.999750012499375e-05,0.9312697330139137,1.176180140657318,1.2914908782484922,4.999750012499375e-05
14,2,0.15625,0.90625,2.042333674841799,4.999750012499375e-05,0.9279071050210085,1.1705268873380927,1.2908580930938252,4.999750012499375e-05
14,3,0.21875,0.90625,2.0437748606148247,4.999750012499375e-05,0.9317453571388121,1.1714928880483797,1.3002833495968453,4.999750012499375e-05
14,4,0.28125,0.90625,2.0401719422970177,4.999750012499375e-05,0.9294800443341575,1.1723959059712883,1.2944934505021404,4.999750012499375e-05
14,5,0.34375,0.90625,2.0421614150756033,4.999750012499375e-05,0.9289770884943769,1.1712496100081815,1.2889248075105704,4.999750012499375e-05
14,6,0.40625,0.90625,2.039794483297107,4.999750012499375e-05,0.929750369311813,1.1700601092951153,1.2898701962815555,4.999750012499375e-05
14,7,0.46875,0.90625,2.0481625279749887,4.999750012499375e-05,0.9313015255249928,1.1784952235195092,1.3011180429025322,4.999750012499375e-05
14,8,0.53125,0.90625,2.0447222812805412,4.999750012499375e-05,0.9285800303931792,1.1694284250639657,1.289124286805889,4.999750012499375e-05
14,9,0.59375,0.90625,2.045007313901461,4.999750012499375e-05,0.9301111456016432,1.1724449758584172,1.3003854089179294,4.999750012499375e-05
14,10,0.65625,0.90625,2.040680386153108,4.999750012499375e-05,0.9272756606660957,1.172912607716278,1.295057166023638,4.999750012499375e-05
14,11,0.71875,0.90625,2.039231467555181,4.999750012499375e-05,0.9275832919902037,1.1706881088064751,1.2838337325030447,4.999750012499375e-05
14,12,0.78125,0.90625,2.039923923185181,4.999750012499375e-05,0.9292291420022981,1.176257488573753,1.2935852929512601,4.999750012499375e-05
14,13,0.84375,0.90625,2.0413869862270313,4.999750012499375e-05,0.9290599165342597,1.1723013909674351,1.2882439673545507,4.999750012499375e-05
14,14,0.90625,0.90625,2.04531461834581,4.999750012499375e-05,0.9290204078025006,1.1702698012476054,1.2920090455883766,4.999750012499375e-05
14,15,0.96875,0.90625,2.0498806785664505,4.999750012499375e-05,0.9323036696840642,1.176837868668468,1.300680776498837,4.999750012499375e-05
15,0,0.03125,0.96875,2.049652478676555,4.999750012499375e-05,0.9323240092364511,1.178481833370093,1.2922856727854914,4.999750012499375e-05
15,1,0.09375,0.96875,2.050277611377706,4.999750012499375e-05,0.932534539597061,1.1780196241884167,1.2937446102147385,4.999750012499375e-05
15,2,0.15625,0.96875,2.048636151177908,4.999750012499375e-05,0.929402304373038,1.1737850813905315,1.2946978809502687,4.999750012499375e-05
15,3,0.21875,0.96875,2.0455351789110394,4.999750012499375e-05,0.9321827000631263,1.1752732357722004,1.2870558349944552,4.999750012499375e-05
15,4,0.28125,0.96875,2.0463736636070893,4.999750012499375e-05,0.9321565599995276,1.176104362133619,1.298414875039204,4.999750012499375e-05
15,5,0.34375,0.96875,2.041955911279978,4.999750012499375e-05,0.9300004640940436,1.1706228323304646,1.2912554568049828,4.999750012499375e-05
15,6,0.40625,0.96875,2.041191969152161,4.999750012499375e-05,0.9295060122412602,1.1728140207251938,1.2891447408484744,4.999750012499375e-05
15,7,0.46875,0.96875,2.0410044268244634,4.999750012499375e-05,0.9283097816076638,1.1736188976453459,1.2852597378291235,4.999750012499375e-05
15,8,0.53125,0.96875,2.0461684586489493,4.999750012499375e-05,0.9315459950454622,1.1772597457903442,1.2999387796216162,4.999750012499375e-05
15,9,0.59375,0.96875,2.045531328784569,4.999750012499375e-05,0.9299180404949268,1.173056173820558,1.2990320334101197,4.999750012499375e-05
15,10,0.65625,0.96875,2.041634426970163,4.999750012499375e-05,0.9293926145407587,1.1768076202869742,1.29594118238925,4.999750012499375e-05
15,11,0.71875,0.96875,2.041099998374657,4.999750012499375e-05,0.9282152308446745,1.1667951851311693,1.2981074363005665,4.999750012499375e-05
15,12,0.78125,0.96875,2.041986060743053,4.999750012499375e-05,0.9283855061636734,1.1714654101244906,1.2904854135231383,4.999750012499375e-05
15,13,0.84375,0.96875,2.038632664874981,4.999750012499375e-05,0.9262133097154635,1.1697924010413931,1.2854882564839087,4.999750012499375e-05
15,14,0.90625,0.96875,2.042491308414187,4.999750012499375e-05,0.9301122807153548,1.1724324745360213,1.2962514706185708,4.999750012499375e-05
15,15,0.96875,0.96875,2.037371641971625,4.999750012499375e-05,0.9264305176818148,1.1663640855798456,1.2857055885835942,4.999750012499375e-05
