n,gamma
25570,22381.2209995889381362082222170256242
25571,22381.7526491812167934020765032563723
25572,22382.7183708765723743737957322368948
25573,22383.3924129709848142177730277355717
25574,22384.0274006485993313294681769225087
25575,22384.4293942783239273022732266631073
25576,22385.8879896092601964317317957529377
25577,22386.3894905952994796450359922430468
25578,22387.0633628403030827776671729707992
25579,22387.7099558551810880314518278708992
25580,22388.3735725385875293462005523043825
25581,22388.8749378764747341178841962006673
25582,22390.5434392538123224245495589656637
25583,22391.0421861994405670072363628249478
25584,22391.9871334780088410905285782369819
25585,22392.4674630286943029603295065945890
25586,22393.5696492588630528017461043054958
25587,22394.0514965353996980170861463456802
25588,22394.6280449083349652630968063076163
25589,22395.2107237104482817852759622129527
25590,22396.1076949087845375811402581808827
25591,22397.0718503679969760486051894610593
25592,22397.8548959400422507659660253604494
25593,22398.5431353478353331211384460473334
25594,22399.5356130915895594003824026347204
25595,22400.2776273276064517669196649451406
25596,22400.7544786821710481989906061165656
25597,22401.8764115946490824600953532185773
25598,22402.6903476008640624594291736125744
25599,22403.2977849249452168632444187711284
25600,22404.0875092596752083890995420426085
25601,22404.4856274050861782494688215768941
25602,22405.5400497367487175536621932570650
25603,22405.9963861204458009466409695885513
25604,22406.9846585049950511691270958557543
25605,22407.3746415451058984306137561541911
25606,22408.9993055575367739536857266878068
25607,22409.8472244668840317269294069642535
25608,22410.3964151853706006101561439288579
25609,22410.8985745569896989619911648489456
25610,22411.3326987432353788394427735524606
25611,22412.7158419696753938251982854783049
25612,22412.8526727218471786701289063106465
25613,22414.0656435422847232358843333802629
25614,22414.7077041129611919035517008059904
25615,22415.4620937086786992533323905787241
25616,22415.9285934223307908410983266836698
25617,22417.1632266824177424829753506892471
25618,22417.9357482786332649644563079985535
25619,22418.4516583042407557235305352932257
25620,22419.7564049306121564846467549011416
25621,22420.2070090860669603949362434639640
25622,22420.9211062061088213024458550014454
25623,22421.9212724573669712288647845845528
25624,22422.4759819867788397003545326559915
25625,22422.8521415255839596804241826886640
25626,22423.5842499816036999647590616319800
25627,22424.3613890796702596249082459262415
25628,22425.8159795318951512171224305975260
25629,22426.2911289207390377357577409028003
25630,22427.2006295280724683950235083585005
25631,22427.9033897450879626122375752824348
25632,22428.8086530395230769902763127570071
25633,22429.2580875768283688493290623093593
25634,22430.2646674123533995287553042339983
25635,22430.5770043962437436100171042698796
25636,22431.6577768494495680269139351974980
25637,22432.6253334104626532475223073486028
25638,22433.1937440439685538622302716940695
25639,22433.4980247456125242602695549408744
25640,22434.5909456565224403550557159948449
25641,22435.2362712602911647611336638008816
25642,22436.6224147567748559655150762112236
25643,22437.2188452446572571947698330609154
25644,22438.1128348454607140143619877224248
25645,22438.7024713215166602279898505283387
25646,22439.3367678701930224196789001815465
25647,22439.7896532235003379176226140496559
25648,22440.8338349326895666226707131966950
25649,22441.4559053301629922130680902110860
25650,22442.3533557657761626993921717446354
25651,22442.7990019267615209055787022915374
25652,22444.0889348253477045607152287214704
25653,22444.8862573314548275788239399975211
25654,22445.7656625424141632173783084432888
25655,22446.2737114003796208703579188112415
25656,22446.6926601558214300499953371937815
25657,22447.8820288847924573464480565646157
25658,22448.9698768951963609594930136018718
25659,22449.3880745750158088098766082178110
25660,22449.8635815016567302409898694226741
25661,22450.5967124877612418118774642101796
25662,22451.5095592940589045116395097072025
25663,22452.1610832509484487668111259917851
25664,22452.8197601413069613063943960854472
25665,22454.4628621569671476978051484141806
25666,22454.7274039170590694392671766658879
25667,22455.6467753743998570449865944520063
25668,22456.5260400584834465137315039243504
25669,22456.9382962470765792583865319743281
25670,22457.7478054922658898059314959489729
25671,22458.1906870974599018455854703392789
25672,22459.1887169247611430260790373152552
25673,22459.9870937766715734176944157851194
25674,22460.9175402787671900255534856120862
25675,22461.5809184573820493310873905492888
25676,22462.2294426979006143935636585536635
25677,22462.9332561625919928312934964297061
25678,22464.4078387271403516330108468686711
25679,22464.6406678937906664627968534425056
25680,22465.5358404092682463364123536819023
25681,22466.3681698548034699189974971399090
25682,22466.9117868736758080400714291359654
25683,22467.9073559382745157488909974578426
25684,22468.4366947419219771975417288051301
25685,22468.9918999118764618036550590560500
25686,22469.5779661968231074046662428927445
25687,22470.6182843509269272128882916843996
25688,22471.8977797642188848401254589601807
25689,22472.7409233548352369879496983942489
25690,22473.2041364121007705408276206002463
25691,22473.9450585632794564011895751972254
25692,22474.7022808714017579941420154546474
25693,22475.2548611178166842207313246603891
25694,22476.1225241177388394194456388560306
25695,22477.1420240614131129676005719356152
25696,22477.6870754554984401783829429048182
25697,22478.3333579839441212515340311074521
25698,22478.9867369535236205366165000646267
25699,22479.9584499341833445712144500022146
25700,22480.9246703171279099980873993985966
25701,22481.4615675343140240934243398282551
25702,22482.3563657860874913933490017750525
25703,22483.7374593353620984241507723960417
25704,22484.0662984092477131221761587359934
25705,22484.4840923200380469958235356902502
25706,22485.4221271148662141385363119051965
25707,22485.9570531745398450340893107697979
25708,22486.5422254044714493223636882100626
25709,22487.6590932589273056989278249613741
25710,22488.5736544450102566047041865627341
25711,22488.9177231166729549260465367959237
25712,22490.3659833345846238301389377304461
25713,22491.0116456031665570171828137924825
25714,22491.5457259285904763853440353577990
25715,22492.3114407934297774485110707283431
25716,22493.1099301567466471315685822686541
25717,22493.8357512188585489675887884937755
25718,22494.7107706812178156823984071168997
25719,22495.3358413677316093931536561451037
25720,22496.3352798169985791210280101679494
25721,22496.8014043478057849425357412491540
25722,22497.0883269818909831644769539019844
25723,22498.2134340864709867617126342001410
25724,22499.4524967579708876308349922297771
25725,22500.5087166702615612449984557552819
25726,22500.9970561130199093044216220339594
25727,22501.4227600429939459097640556961975
25728,22502.2836492141385163126912641712087
25729,22503.2065072037262719874827043087690
25730,22503.8523144571032259826656137991349
25731,22504.2212836374256017814153806699093
25732,22505.0710213754853480915891192084963
25733,22506.2704733792680796201170600585694
25734,22506.7947734710798025065474756476676
25735,22507.8027600270591131414542986152081
25736,22508.4225741321553350784463011137780
25737,22509.2737083853802244897145704208299
25738,22509.9730221773972049901395874852318
25739,22510.8711712481786556301166400350471
25740,22511.7647967572679117015682824788858
25741,22512.3624420681387073661108509826593
25742,22513.1143034719708070076645470896512
25743,22513.5224061903965475438038705749852
25744,22514.3614585119940156764209294135758
25745,22515.2044047030620019249328492913776
25746,22515.7698880323865902222579339106064
25747,22517.0516673851421104247658787395429
25748,22517.7803285844021494684184165596343
25749,22518.8136596482183739027457939541196
25750,22519.4316921455035628285953869422900
25751,22520.0579973692440703746171953357730
25752,22520.6059093244984469319718454555910
25753,22520.9881127083562950717591990049161
25754,22522.5575434538297876468390877907150
25755,22522.9898838417196314431908565022860
25756,22523.7294932187856632379914521292185
25757,22524.3822020775318343674825403007077
25758,22525.0518953355541198681184619961205
25759,22526.2367241092586533577772004830715
25760,22526.8337156128797880007245490067636
25761,22527.9079379801079435681381097317457
25762,22528.4553540214009734883961249481377
25763,22529.3203297241316595581787522280824
25764,22530.2006431036217356980602239302209
25765,22530.8366183766602249809739329691328
25766,22531.0209872766763377588721828478838
25767,22532.2782644358247927981459804296813
25768,22532.6862373045540719096609556395757
25769,22533.2632577280611492092555378003907
25770,22534.8502215194055202239878271905216
25771,22535.7002666324940762707142971065942
25772,22536.0689378153444182726602356100668
25773,22536.8530565670101420704482816881507
25774,22537.6781546615453109570124812756501
25775,22538.3547617809486780241994147812481
25776,22539.4113475865554173404480002079716
25777,22539.6662884311895177614126816447629
25778,22540.7392878210040696078278653841930
25779,22541.3130420908460486156929765722662
25780,22542.1950989629312795728493102241214
25781,22542.9920646820159052658739147821653
25782,22543.2547219483780766064573292556597
25783,22544.4324610519255873120333214808416
25784,22545.7964938133124298115715814398301
25785,22546.3042079934146368456676194020700
25786,22546.9379268405759690933920998313785
25787,22547.7046938077440706311214280538623
25788,22548.4042432953799844253150582725982
25789,22548.8153791451747904546998963695968
25790,22549.7501529726693518136205869150671
25791,22550.4677967747940229984449115371096
25792,22551.3955876426277586506878645858560
25793,22552.2374294899001125350845890697980
25794,22552.7080583242724972905450101557010
25795,22554.1336225506789966479425178681502
25796,22554.7213352950163627080686547828225
25797,22555.1460843369920369553560119487795
25798,22555.9471700154781157788169197126022
25799,22556.8704790944751835288414802902620
25800,22557.7456191423212817285106599478055
25801,22558.6022864816300391410755609974606
25802,22559.0430223693011109144858745221294
25803,22559.5404420293727954235303168718468
25804,22560.1681937071131011222927233047691
25805,22561.2580137815791010434948543694857
25806,22562.2988498979124386871612036010617
25807,22563.0899422529117462103253019764338
25808,22564.0192300342413823642490998862851
25809,22564.8137585877213875222950904750100
25810,22565.1196549768399108827431532933930
25811,22566.1225844769806495435981237174656
25812,22566.6148203595155344895257967988091
25813,22567.4090057971243058137777050165449
25814,22568.0680353180327395943311417346079
25815,22569.2903816601868295025115772270568
