n,gamma
11995,11561.9934213778052888590449781392671
11996,11562.6953096577048972225459948276574
11997,11563.8432158833323829502465914747616
11998,11564.6924156475899871974589595587430
11999,11565.3981289725783769420969156256344
12000,11566.4019123684210171185811207884503
12001,11567.3915519915974416457453602895638
12002,11568.2383874786119384402023025148209
12003,11568.8615845879300949850127481469610
12004,11569.8568394510673049246578995912152
12005,11570.7135603435770680701908078739786
12006,11571.3725877178190248376738577601014
12007,11572.3734771006287690372855368530217
12008,11573.1102481521042754512652847928824
12009,11573.5337803383580953386832018654622
12010,11574.2297835918608963965782303628810
12011,11575.5327161612820365516109510154847
12012,11577.1592211178623492246099522376325
12013,11577.5592892704819608458927030624106
12014,11577.8131554840661868318031855994690
12015,11579.0519472651470615675795061305348
12016,11579.8447500658775347387610855789158
12017,11580.5629163911503649161375718074392
12018,11581.1002638028324142369786665588439
12019,11582.2459649491177583056726758648851
12020,11583.1620047017036459049433416478815
12021,11583.7810598917659605185022708249764
12022,11584.7188329641050168785695544979301
12023,11585.7977437966566968974760436202403
12024,11586.2628978577730166909268795763067
12025,11587.7853746881755794945579992141546
12026,11588.2376783136390804613143926027377
12027,11589.0333051230238388351899761100955
12028,11589.8202385807908464704703040698156
12029,11590.5411330049895259203440604667432
12030,11590.9363475496209071610147446107215
12031,11592.2248695791152769249609586706115
12032,11593.0211685389400517698932630521649
12033,11593.9518016262556544572259540880729
12034,11595.2738973182942210786451979552888
12035,11595.9216334352720251022831273093979
12036,11596.4771181386016917080593212216836
12037,11597.2706057619319019459786152259383
12038,11597.7865841145694082417914975650976
12039,11599.4528945912404624951874881633127
12040,11599.6346604724396880638455786238463
12041,11600.7548934288452140626571586990885
12042,11601.0643643485141624319986740750293
12043,11602.0291020679553131234215184174694
12044,11603.2759857386983341583575008500928
12045,11604.0641571571825601151433981306714
12046,11605.2781202110259221398890410098146
12047,11605.7158730712813649235479071215187
12048,11606.7516578732394398063200017717283
12049,11607.2588825722613629702859171592069
12050,11608.0372909016256676730384496801469
12051,11608.9848977642832712724398792032326
12052,11609.3163808065516555890275684361497
12053,11610.5427249295677411774932297072473
12054,11611.8314142106292367402899764711887
12055,11612.4868931232446407436371354184945
12056,11613.1716898354416213478569236769355
12057,11614.0171796714516630530649239510255
12058,11614.9846658444127623885561485582470
12059,11615.8152244766278915887600690515611
12060,11616.6179158748765578559020360989781
12061,11617.3467434140446999748088383675657
12062,11617.9550776144445798653390087846024
12063,11619.2299052572231362894016612283041
12064,11619.5734474391569066024825015175160
12065,11620.0865377812325598144216851738070
12066,11621.9462219243950006297834342097904
12067,11622.6940265137285004574755777089872
12068,11623.3923325240777516232382602543338
12069,11624.3988775638858878970151747954980
12070,11624.6738709032501237509912559577911
12071,11625.5133179357025507000158103090515
12072,11626.3493718098233476385136877884438
12073,11627.4333944849507679221253135390371
12074,11628.1607824289965574370271352252639
12075,11628.9094791338867120138555441377424
12076,11629.7268493095559899843322439894290
12077,11631.0209760326853135637380810518462
12078,11631.6283026636071498147507248064520
12079,11632.4880628266349928227339147993762
12080,11633.1011773954358478719490278777491
12081,11634.5326777422975956004333874065339
12082,11635.1380989621094903069531215100016
12083,11635.4634679296471478798931248699794
12084,11636.2637622609972566314284880054616
12085,11637.0797245123987577557752690760891
12086,11637.9515136798221107480545621089491
12087,11639.3961987198370574113086309754368
12088,11639.9886899801626111666454194550128
12089,11641.1544988548535682493744655455880
12090,11641.6208696250643967943979672124824
12091,11642.4001939038050548207856380344568
12092,11643.2623441903842871081668501106523
12093,11643.9042656017154585058245583609072
12094,11644.8719571156997970865580563012981
12095,11645.8657405755809653638014105373624
12096,11646.3774837011015736401901696538006
12097,11647.3508673674557050073215101896893
12098,11648.1758131524776494602122151963738
12099,11648.8847491284755772901423401451659
12100,11650.3449839161395617904497486491510
12101,11651.2276957266274573455175799284591
12102,11651.6909822547639664500616822479571
12103,11652.2289580115299953956383121193291
12104,11653.2416658082257746805240180067173
12105,11654.2455601178475270067369117413152
12106,11654.4586576038724478771490027964307
12107,11655.5184812187197623672781493175532
12108,11656.4735757319374023324954345408766
12109,11657.8021885830829984469777763967023
12110,11658.5597162877229268334241588599166
12111,11659.3778487802799838976254535849581
12112,11659.5586417184033637570368346438570
12113,11660.9706648728711426622721968215150
12114,11661.5742717210131364262835799604382
12115,11662.5444690797596992927645675897660
12116,11663.4253342483634489157885189898637
12117,11664.0284407723960988620922986553052
12118,11664.4513670531818352302532519875118
12119,11665.5699484886905053809501029773265
12120,11666.7876672088514556867803929705090
12121,11667.6177689663535041498195005783960
12122,11668.5842060329099651589248215114759
12123,11669.3085108722253038181521352458856
12124,11670.2038404506839830725955943290224
12125,11670.7828021185486034756064496938373
12126,11671.4034471202109303678192780904525
12127,11671.9720390741882661627685314469683
12128,11673.4370675104009998489939293198348
12129,11674.2057316065240141500891939158314
12130,11674.7813667055435728397312049554477
12131,11675.8419508005410414971152779490607
12132,11676.8454169270251599441415470711668
12133,11677.6589555087355638797780373808851
12134,11678.1725734767286493157132968434395
12135,11679.5203711183322420383209328978330
12136,11679.9290375803725317099576951675407
12137,11680.7899512723068900782951628680523
12138,11681.7798950802758967486504815816781
12139,11682.0338901721653213000457722457630
12140,11683.1691904284594867936247459602700
12141,11683.6865851239040790295184889704657
12142,11685.6294378861560606006362446391208
12143,11686.0194199452300564638804649454557
12144,11686.9530943959998036639916922189258
12145,11687.4116774929986818521511142497068
12146,11688.1890866064146571015048360853033
12147,11689.0395336008074525661121625896585
12148,11690.2324616377992926259340159193795
12149,11690.6780551288274544807185056300278
12150,11691.2940512088055551113779432982849
12151,11692.6753522507220327430211872125031
12152,11693.2065263045848748164638008392227
12153,11694.1684464284790504758362356481537
12154,11695.0399278963664938400991277317408
12155,11695.9876884744590304446006454446819
12156,11697.0899587633954913386321151940066
12157,11697.6094470907372298703610726885196
12158,11698.3544634710757331344941511717929
12159,11698.9898848851836236225514660132813
12160,11699.7328258128454644547486584274123
12161,11700.5796531432004236684616802780367
12162,11701.4692868385811573116743775932538
12163,11702.8162107593235510208178068742869
12164,11703.5687958043315808836940990832162
12165,11704.1346295285172390112937836227209
12166,11705.6351625967474662771748237820084
12167,11705.7092235091989980195906084316104
12168,11706.3186567443970512209705318915905
12169,11707.5329155949788270171041716372452
12170,11708.5033162904816514110785905129142
12171,11709.2509425799256171682018711901675
12172,11709.9841815319801809211609713070663
12173,11710.3116818598050683192851534619948
12174,11711.5009633292916394063040640551306
12175,11712.9507100377026084581220600549463
12176,11713.5215573233248751375472324401223
12177,11714.4967030479058808622973874855166
12178,11715.0168958096679872512465878633263
12179,11716.0984807975940974678003763667116
12180,11716.4945366317080613345247099736946
12181,11717.3576403136346489700313281348180
12182,11718.0435433165478701907498338979592
12183,11719.1446478807004851790782204526518
12184,11719.9151110789594547101253297222726
12185,11721.1574130988227637025828106546635
12186,11722.0370796369950190079539965430363
12187,11722.4115481762387884199010004112366
12188,11723.2042275561818293700661962353960
12189,11724.4594156553973143461569546395364
12190,11725.2996165252956481321576898537096
12191,11725.8788417465611421733477183839710
12192,11726.5140543765082923590289252712121
12193,11727.3756684709762720211766094942594
12194,11728.1765176885738891170404558867615
12195,11729.0274809412921271193850022923299
12196,11729.9064520940241241775447172607442
12197,11731.2654911558034382611595186708483
12198,11732.3198236158604942018387122641618
12199,11732.5931605409512640551281620012342
12200,11733.2114452314843366413677677312373
12201,11734.1962931332386580292824823233658
12202,11734.8675059993195463808184393426853
12203,11735.6843719351774630917565992931619
12204,11736.8333021499319893250200616174606
12205,11737.6849111413072975009449444821085
12206,11737.9054768950465140603796829105358
12207,11739.5094726386263307018926573781230
12208,11739.9762999864486289043202724575412
12209,11741.1105052347752392587127749070376
12210,11741.9084532094585072630868382868946
12211,11742.5468659263655914455443629885459
12212,11743.5308316549204887427644342944271
12213,11744.4287735837740759054175161992827
12214,11744.8362342787351583247953450212892
12215,11745.7533346910873326291478636688744
12216,11745.9498204007249709391348763060537
12217,11747.9086718370873719315447578181619
12218,11748.5952529156331397064511274926162
12219,11749.5082000249667125845385735952355
12220,11750.0955506622493247381025658037864
12221,11750.9916236447564360640148711536865
12222,11751.7286536789607509840908181669787
12223,11752.5005441379014959349959590246536
12224,11753.2570078855208732522901621188778
12225,11754.4577073422456270980067773524822
12226,11754.7945352050257527551960068670509
12227,11755.8072159252435980740313408168750
12228,11756.5984894929569828208638604210761
12229,11757.5112297022352055315213813559981
12230,11758.5316525142498084058326960958524
12231,11759.5722503510754602635910774026172
12232,11760.3996913592648328761406031276646
12233,11761.0943139317239677529124275983020
12234,11761.6517650781586364022367868015005
12235,11762.0657727249515896563280870913647
12236,11763.5949767699572152051931173124157
12237,11763.8650598645092217268504845238360
12238,11764.9074663460528936934925343551162
12239,11765.9217497598282535721638742310177
12240,11767.2068120877473635809877675596772
