n,gamma
56169,44827.5585750989438836794259085673827
56170,44828.1457224026104140745261098586083
56171,44828.8337788129397803110178022655999
56172,44829.5220928720634747276891563937350
56173,44829.9732084384181520439170897085957
56174,44830.8001293198495166081266721147248
56175,44831.4635675252422144258805389932148
56176,44831.9943950394612786915260392228494
56177,44832.3321096231702843548026432176941
56178,44834.1517947813091785266245064986032
56179,44834.4598179919788534568709508926546
56180,44835.2223926660064260313806712543710
56181,44835.9143339476121497580030820739063
56182,44836.4009306540927826262351562743971
56183,44837.2576913986662229841362303885064
56184,44837.9653420994902300053896362392559
56185,44838.6288113709672762336203799292368
56186,44839.5313217474091541778923973413115
56187,44839.7206064025355417183555696107293
56188,44840.7755869442888867270239648356999
56189,44841.3952326621671126262935797589141
56190,44842.0580157157051391736733707503933
56191,44842.4843163087322348268695873909589
56192,44843.4889263387308781334458564072508
56193,44844.6151586822004535125708510674059
56194,44845.2239757914048311097212390794023
56195,44845.8691958588334852191127904101543
56196,44846.6640229918431382110808035642361
56197,44847.3229833486144709836644674775660
56198,44847.5131326746190819561124892880227
56199,44848.2782259650212388090449970301965
56200,44849.1121692713516739631174590005900
56201,44849.8073966965619547543524494743467
56202,44850.7543285391853997293539487241812
56203,44851.2407964494053888618376996006387
56204,44851.9030819188466447463223439972216
56205,44852.9362947949918320490378826723213
56206,44853.9185642961876309849167643805861
56207,44854.2659358831339692074920265692826
56208,44854.6019504422934480105589552914713
56209,44855.8123978779840735144933885749814
56210,44856.2006950749693127077030586679901
56211,44857.3920762350557765323326254002013
56212,44857.9126667149174470168097857266366
56213,44858.3069136234562704367291891345991
56214,44858.6799045195387024386875770480636
56215,44859.7007138974020158942441401074816
56216,44860.2661175985404288748155036535144
56217,44861.2759085625903192821299360510964
56218,44862.2565732952951973357287386109120
56219,44863.1274807525641147912832979049356
56220,44863.3975661382377588742167392241651
56221,44864.3421522954891953239804902603361
56222,44864.6580584827512829847055068510812
56223,44865.6276860081727032590158501020029
56224,44866.1833525394386634927519497350020
56225,44866.6358562614794521027945180120723
56226,44867.6315982636113320440555952915763
56227,44868.2651518666112613977661469052302
56228,44869.1637321907177236348156082878005
56229,44869.5502054442499565054331468742611
56230,44870.7535241875586966451440713201247
56231,44871.0261715556362358399150437633322
56232,44871.6721167332505172945838743017414
56233,44873.0321453096268508895683781885766
56234,44873.6438159339533614850833444167677
56235,44874.1253337850771112188304032918158
56236,44874.5567927215892675771812692316221
56237,44875.4576039088432277159794215517595
56238,44876.1539916479182352169910324716621
56239,44876.6984814450786024132250979768225
56240,44877.2772638682540274904716811777763
56241,44878.0497426266787356212029034321917
56242,44878.7359186080637840237825775414815
56243,44880.0702614342424007308584318423012
56244,44880.6178504785421071803464276487691
56245,44881.4380419809028106399938176352282
56246,44881.7436431731327488421147218640998
56247,44882.5076228570108331762443572682117
56248,44883.1723678223555235963519919815129
56249,44883.8093824684976796109571790094644
56250,44884.6485208817514854456143613288685
56251,44885.5541739168500070256206505971422
56252,44886.0614101696435792393130499876397
56253,44886.5905107674344718564483259001114
56254,44887.1476211920512532673255911961460
56255,44887.9616281365623363117666258280812
56256,44889.0639774006744396231602504647490
56257,44889.7901393802088348806859530364137
56258,44890.3453488874729863130527105691193
56259,44891.1422141336836506780016827498480
56260,44892.0539584246013910975159008318031
56261,44892.5551619971375727871935920110287
56262,44893.1559966597576941299431631611252
56263,44893.7843151387371316224122632933310
56264,44894.1543793588006974284192462688157
56265,44894.9214560818699956203125814166324
56266,44896.0610924989060546130091590778493
56267,44896.5836000941822955451549450406963
56268,44897.5292287142516082191029950202052
56269,44898.1590619918619957298321879448584
56270,44898.8505450461567876967730531867804
56271,44899.7446302755580874090018599239393
56272,44900.3681354710694737949990466411974
56273,44900.6374737579273036988717672374583
56274,44901.8170257361977024407028075087379
56275,44902.5741195073369187270043243702515
56276,44902.9492372024333749268347797385106
56277,44903.5238013307299902391252871145115
56278,44904.6356368490852511970796545689599
56279,44905.0026753101828789687918209668926
56280,44905.5166677504896868353271031824898
56281,44906.2556321459219678212076391052277
56282,44907.5745518343737840372192540143845
56283,44908.4738956391520489326795001583333
56284,44908.9123132997924496623926086651735
56285,44909.6679441084856388042943542581759
56286,44910.0414342428406514873967045253494
56287,44910.6042469849004763189835899196232
56288,44911.5398709447725403432390368677685
56289,44912.2041020496521252514841843884421
56290,44912.9607617205030561583957857171740
56291,44913.4408369234264252977312119125838
56292,44914.1743137801228511904354613349298
56293,44915.2027839302869464865663589582115
56294,44915.9560910364313695497852647510948
56295,44916.4092015414173709743202825111125
56296,44917.2969836726745105260047990713178
56297,44918.1196357295595067974384668636223
56298,44918.4133029517641613137671734614427
56299,44919.8359596276862975890802107932109
56300,44920.1278880935379194127044421395000
56301,44920.6098077417221302233166119896484
56302,44921.6129885272542422344523423044924
56303,44921.8556340154283931727602300697408
56304,44922.5791264950795470729170196878388
56305,44923.2292700129699838509148798290327
56306,44924.2810748507781228024356264586745
56307,44925.2725421661400301076011213545683
56308,44925.9104130982889186296970596450533
56309,44926.4484732654274946967911439718830
56310,44927.3930832112070523329019281420272
56311,44927.9298146735534941821390570789094
56312,44928.6229244572989964961374720630530
56313,44929.0945592129391191144364169714216
56314,44929.5471347331456235627849132801291
56315,44930.8624364316216052041675162844788
56316,44931.4161741620836721328378141479595
56317,44932.1848660599786134805892505334108
56318,44932.4864840727520770477062419174166
56319,44933.1749362414491177407421935919249
56320,44934.3254223302024102744190868598864
56321,44934.8804363304729381516638284985341
56322,44935.9478400425262848366993439417835
56323,44936.4641491806997963507295291441836
56324,44937.2818556682118084147793864457974
56325,44937.6898098738873168729301585875233
56326,44938.5646108853759027600175227587208
56327,44939.0442652160879985907952201674187
56328,44939.8177899976428242252227613546962
56329,44940.2075793006235320088511067430948
56330,44941.0851836457453222649801221344622
56331,44941.8844505853435410044465653792129
56332,44942.6178124698587134630037139602714
56333,44943.9543634285920690378284420948434
56334,44944.3971596155667648285273385229790
56335,44944.7276661348677711043384559153538
56336,44945.3950702992978930003289410407945
56337,44946.1114623655850320857807567270927
56338,44947.2157001174395205976846819249532
56339,44947.7355281977419808444550509539345
56340,44948.2906618349385076697599988169905
56341,44949.1368757747771523743151669544133
56342,44949.5646693938185576021006108018378
56343,44950.1796597441624220964667557097872
56344,44951.2791937145186510304371515034896
56345,44951.6790179988931802766836232823707
56346,44952.4925013990430615321855810961895
56347,44953.6350977384967134732025904388859
56348,44954.4333692524149519055892329588269
56349,44954.9047226150092629831155748001246
56350,44955.4420209164006950646399565907819
56351,44956.2676240103687350697788185119795
56352,44956.6251675428476486528081968958131
56353,44957.4412809816213765450490060215017
56354,44957.9794704994569507085895676157402
56355,44958.8933433357279232539392026906272
56356,44959.7875875651079180907308153769079
56357,44960.4933355601190273761845379215501
56358,44960.8108620822134983599572953487110
56359,44962.1209811241665604387965330822126
56360,44962.5279928725640944232971144648349
56361,44963.3084212254954371844992593503952
56362,44964.1181852871082956436062264520625
56363,44964.5940256547862891864194268502798
56364,44965.2946251459961252526318380007785
56365,44966.3227060783899689413264018005177
56366,44966.8158438555154552669414487812362
56367,44967.3706184842649272822153279501934
56368,44967.9997826088457809093038504654520
56369,44968.4319423757389916823424109246741
56370,44969.2370363216148533224556074743080
56371,44970.7756335009418772462376472820364
56372,44971.3139230896559600479437303301570
56373,44971.7500805576020638677628533096226
56374,44972.5705016443550856937876669917505
56375,44973.3415302264802454998846960553384
56376,44973.8091270193446785618172681538001
56377,44974.3583198824040491300558149187349
56378,44975.1877171215622111995547674092449
56379,44976.0229278619013214724996929750612
56380,44976.4976484227320000798461519255144
56381,44977.3039438632727457472859421508136
56382,44978.1167918815173518373217397192722
56383,44978.6267267562991855219486890317281
56384,44979.7138076804263144329366833204587
56385,44980.1108921789714737116024305351494
56386,44980.9407373095371831161621636632323
56387,44981.7276450448061666405573677304280
56388,44982.7701233998008676438626448120458
56389,44983.2263735864345682327548378283773
56390,44983.8419947329335489463764095188201
56391,44984.2876150842289816035448801406562
56392,44984.7262543420080748050819355225666
56393,44985.9922782064074151000526586765760
56394,44986.4957397730716471582200670588998
56395,44986.8051329711332003824620347485805
56396,44988.1092865577280878747432697073901
56397,44988.8837625170493273946286329031872
56398,44989.8125938141394900705637551037194
56399,44990.2080927429308707372347873127719
56400,44991.0298516810721878750432476848956
56401,44991.4095326031316647205369876322691
56402,44991.9936530894412954852931143206135
56403,44993.0494877123319022504066612616384
56404,44993.7534633176184312189428925326704
56405,44994.5270579019986749535684506444152
56406,44994.8038155213243328281302133138930
56407,44995.8131600035610659457042300727745
56408,44996.2520498328687092923873252902716
56409,44996.8403545340283757194802372659059
56410,44998.1100037554627394639524328782378
56411,44998.8776957854385061962694501390374
56412,44999.5920456061808684018732590780991
56413,45000.2096699087249233010340459779138
56414,45000.6411871222923144896926826266788
