loop,t_near,u_near,distance,a,b,abs_a,abs_b,a_zero,b_zero,a_even,b_even,a_even_nonzero,b_even_nonzero,a_prime,b_prime,norm,norm_prime,theta_mod_2pi,arg_zeta_mod_2pi,theta_mod_pi,arg_zeta_mod_pi
8392,8491.048053172499,0.35,0.08989107082219062,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.6393765139254626,1.5022161396653582,1.6393765139254626,1.5022161396653582
8393,8491.688943659823,0.16666666666666666,0.09135757450898507,-1,1,1,1,False,False,False,False,False,False,False,False,2,True,3.949443327928684,2.33374197925193,0.8078506743388907,2.33374197925193
8394,8492.903255385987,0.25,0.1181221719730353,2,4,2,4,False,False,True,True,True,True,True,False,20,False,2.0432674803893462,1.0983251732014747,2.0432674803893462,1.0983251732014747
8395,8494.46702521625,0.8833333333333333,0.1825423990486701,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.396847820761998,4.886337486418617,1.396847820761998,1.7447448328288235
8396,8495.389466819208,0.5666666666666667,0.07040870492860984,0,-4,0,4,True,False,True,True,False,True,False,False,16,False,4.721948862066149,4.7028290987042585,1.5803562084763563,1.5612364451144654
8397,8496.16425985961,0.5166666666666666,0.8879665007264068,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.2316783948973438,5.051506912283271,1.2316783948973438,1.9099142586934779
8398,8496.69740072719,0.5333333333333333,0.4037281180804621,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1535244375792075,6.2712535231912,0.011931783989414413,3.129660869601407
8399,8497.47201165055,0.7166666666666667,0.5351208152528729,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.94584241332096,0.3373428938596543,2.8042497597311673,0.3373428938596543
8400,8498.27423471817,0.48333333333333334,0.059206744808823604,3,2,3,2,False,False,False,True,False,True,True,True,13,True,2.5545485741229967,0.587044079467825,2.5545485741229967,0.587044079467825
8401,8499.31246522091,0.4,0.04353265355136281,2,0,2,0,False,True,True,True,True,False,True,False,4,False,0.014081655233496804,6.269103651947118,0.014081655233496804,3.127510998357325
8402,8500.18113159828,0.45,0.11990776057454262,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.145586847607376,6.279191113163032,0.003994194017582942,3.1375984595732387
8403,8501.0405363437,0.6333333333333333,0.08901486230467585,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.243747931202563,0.03943737597805218,3.10215527761277,0.03943737597805218
8404,8501.514766623059,0.35,0.15492712246477158,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.670185230214237,1.471407423376585,1.670185230214237,1.471407423376585
8405,8503.015333418296,0.6833333333333333,0.10152921870174204,5,-5,5,5,False,False,False,False,False,False,True,True,50,False,0.7967013909883605,5.486483916192255,0.7967013909883605,2.344891262602462
8406,8503.64971276141,0.21666666666666667,0.06157789127516552,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0837456128219998,0.05784704076882266,3.0837456128219998,0.05784704076882266
8407,8504.81324074981,0.6166666666666667,0.052673559014874534,2,-3,2,3,False,False,True,False,True,False,True,True,13,True,0.9953358851905634,5.287849421990052,0.9953358851905634,2.146256768400259
8408,8505.401675035997,0.15,0.03216379515755366,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1168018564837823,0.024790797107040404,3.1168018564837823,0.024790797107040404
8409,8506.365097162105,0.3833333333333333,0.6565520153183945,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.3070598260005397,5.976125481180076,0.3070598260005397,2.834532827590283
8410,8507.157657281989,0.55,0.112851629459606,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.164532113255035,6.260245847515374,0.022939459665241912,3.1186531939255806
8411,8508.01958304643,0.5833333333333334,0.05295658104126596,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.2721351046807,0.011050202499916036,3.130542451090907,0.011050202499916036
8412,8508.902974085397,0.65,0.03599833210236032,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1739893883815924,6.250788572388817,0.032396734791799275,3.109195918799024
8413,8509.391776408085,0.4666666666666667,0.5811356764906522,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.93637104071167,1.3468142664689466,1.7947783871218768,1.3468142664689466
8414,8510.855568874264,0.8,0.02387207797829007,4,-4,4,4,False,False,True,True,True,True,False,False,32,False,3.930988046420609,5.493789914349801,0.7893953928308157,2.3521972607600077
8415,8511.952212667646,0.7333333333333333,0.1309165877791998,0,-3,0,3,True,False,True,False,False,False,False,True,9,False,1.601908268243868,4.681277038936749,1.601908268243868,1.5396843853469555
8416,8512.36307575659,0.13333333333333333,0.09257536659713705,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.083351897916735,0.05824075567408851,3.083351897916735,0.05824075567408851
8417,8513.300288951064,0.48333333333333334,0.8501777570584892,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.17950097020491285,6.103684336975704,0.17950097020491285,2.9620916833859106
8418,8514.250680298206,0.7,0.051199676195479014,2,-1,2,1,False,False,True,False,True,False,True,False,5,True,3.6064048441124896,5.81837311665792,0.4648121905226965,2.676780463068127
8419,8514.78456475199,0.2,0.11981210019324551,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.53149898800018,0.7516863191804368,2.3899063344103872,0.7516863191804368
8420,8516.301803910668,0.7833333333333333,0.021502265218263712,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.719304601503701,4.705473359266709,1.5777119479139081,1.5638807056769162
8421,8516.757345540049,0.43333333333333335,0.44607172760498087,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.07877670430282535,6.204408602877792,0.07877670430282535,3.062815949287999
8422,8517.605861046071,0.7,0.052481349685114136,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1385082184486492,0.003084435142175146,3.1385082184486492,0.003084435142175146
8423,8518.60846842417,0.6666666666666666,0.11907939933271307,2,-1,2,1,False,False,True,False,True,False,True,False,5,True,0.47076139294545527,5.812423914235162,0.47076139294545527,2.670831260645369
8424,8519.314491553878,0.5833333333333334,0.3172928953288945,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0167417472071563,0.12485090638366837,3.0167417472071563,0.12485090638366837
8425,8519.77455342543,0.35,0.04432757286754432,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.6757803145297245,1.6074049926508933,1.5341876609399314,1.6074049926508933
8426,8520.826808824999,0.4166666666666667,0.05539685093479602,5,7,5,7,False,False,False,False,False,False,True,True,74,False,2.1872015176234356,0.9543911359673892,2.1872015176234356,0.9543911359673892
8427,8521.876280225048,0.15,0.09089454782165683,3,1,3,1,False,False,False,False,False,False,True,False,10,False,5.971833181527728,0.31135212565289,2.830240527937935,0.31135212565289
8428,8523.255921417898,0.5333333333333333,0.07625331414662842,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.664044936330363,4.760733024440048,1.52245228274057,1.6191403708502552
8429,8523.778246083148,0.4,0.6370789207786437,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.26454708452159537,6.018638222659023,0.26454708452159537,2.87704556906923
8430,8524.782175609756,0.6333333333333333,0.2012173134229774,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.885116922135907,5.539661038634504,0.7435242685461141,2.398068385044711
8431,8525.399373706443,0.5333333333333333,0.7627081934034029,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.1110084930166835,0.17217681416393513,2.9694158394268904,0.17217681416393513
8432,8525.902052997482,0.4,0.09569313636703257,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.6407253826495989,1.5008672709412267,1.6407253826495989,1.5008672709412267
8433,8526.550181676434,0.11666666666666667,0.11495712208572513,-1,1,1,1,False,False,False,False,False,False,False,False,2,True,3.978209581319298,2.304975725861321,0.836616927729505,2.304975725861321
8434,8528.059381332348,0.48333333333333334,0.08079945087526448,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1380671950057035,0.0035254585851223364,3.1380671950057035,0.0035254585851223364
8435,8528.501351200473,0.2,0.0338284894634618,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.73209029638673,1.5510950107938895,1.5904976427969366,1.5510950107938895
8436,8529.860661969167,0.5666666666666667,0.06388316367447874,5,-1,5,1,False,False,False,False,False,False,True,False,26,False,3.3515118055401345,6.073266155230278,0.2099191519503414,2.9316735016404847
8437,8531.106118099813,0.8666666666666667,0.050675738636736814,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.5603904927526315,4.722794814427988,1.5603904927526315,1.5812021608381945
8438,8531.855144104686,0.5833333333333334,0.029651143273628444,1,-2,1,2,False,False,False,True,False,True,False,True,5,True,4.261992893626157,5.162785067144255,1.1204002400363642,2.021192413554462
8439,8532.45620614374,0.48333333333333334,0.7608918123444554,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.14675429024406839,6.136431016936551,0.14675429024406839,2.9948383633467577
8440,8532.825090708326,0.18333333333333332,0.0973429073600833,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.4772798020470574,1.664312851543769,1.4772798020470574,1.664312851543769
8441,8533.948462921338,0.13333333333333333,0.04759893529987698,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.529207286684475,0.753978020496145,2.3876146330946817,0.753978020496145
8442,8535.176856005122,0.31666666666666665,0.8157589596385514,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.676837260865881,5.747940699904532,0.5352446072760877,2.6063480463147393
8443,8535.816377586276,0.6166666666666667,0.6941928275666027,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.983627338073433,0.29955796910718746,2.8420346844836395,0.29955796910718746
8444,8536.367588899826,0.4666666666666667,0.24388754749265137,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.6887112617576534,1.4528813918331738,1.6887112617576534,1.4528813918331738
8445,8537.075418519093,0.31666666666666665,0.015203278999303635,-1,2,1,2,False,False,False,True,False,True,False,True,5,True,4.24194303412407,2.0412422730565503,1.1003503805342767,2.0412422730565503
8446,8538.9505622371,0.9166666666666666,0.0401116917916242,0,-2,0,2,True,False,True,True,False,True,False,True,4,False,4.722782259326365,4.701995701444048,1.5811896057365722,1.5604030478542548
8447,8539.435622635305,0.3333333333333333,0.05816943801930768,5,-1,5,1,False,False,False,False,False,False,True,False,26,False,0.18934192183248655,6.093843385348134,0.18934192183248655,2.9522507317583413
8448,8540.46353673838,0.35,0.09450170920992285,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.8973535884217867,5.527424372348627,0.7557609348319936,2.3858317187588343
8449,8541.176886011488,0.36666666666666664,0.38701807647140263,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.18748135735677351,6.0957039498238474,0.18748135735677351,2.9541112962340543
8450,8542.223600836269,0.6666666666666666,0.0615508997692735,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.963420456207132,5.461357504563282,0.8218278026173387,2.319764850973489
8451,8542.874886816657,0.4,0.12069714151127017,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.02972902963094981,6.253456277549671,0.02972902963094981,3.111863623959878
8452,8543.607154373094,0.65,0.7255071480635322,1,0,1,0,False,True,False,True,False,False,False,False,1,False,2.6713910708510653,0.47020158273976276,2.6713910708510653,0.47020158273976276
8453,8544.605039602005,0.55,0.0732460008712497,4,0,4,0,False,True,True,True,True,False,False,False,16,False,6.271321862995798,0.011863444184823446,3.1297292094060047,0.011863444184823446
8454,8545.460741077262,0.5,0.7047525039237252,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.07517733916616,0.06641531442466822,3.07517733916616,0.06641531442466822
8455,8546.047446554152,0.4,0.036045590822378376,1,2,1,2,False,False,False,True,False,True,False,True,5,True,5.191809100213916,1.0913762069667052,2.0502164466241233,1.0913762069667052
8456,8546.793250674238,0.1,0.05982916260252218,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.5992578618672084,1.54233479172362,1.5992578618672084,1.54233479172362
8457,8547.899307669059,0.2833333333333333,0.2189503528978266,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.589634470266155,0.6935508369144667,2.448041816676362,0.6935508369144667
8458,8548.873769759832,0.5333333333333333,0.06792644203113851,3,1,3,1,False,False,False,False,False,False,True,False,10,False,2.8221236128300973,0.3194690407607315,2.8221236128300973,0.3194690407607315
8459,8549.784419036954,0.3333333333333333,0.07059961559598077,6,1,6,1,False,False,True,False,True,False,False,False,37,True,6.1076237328015,0.17556157437912231,2.9660310792117066,0.17556157437912231
8460,8551.132190369939,0.55,0.02809097863911059,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.687105136960447,4.737672823809968,1.5455124833706542,1.5960801702201746
8461,8551.656171739012,0.35,0.5842294086840063,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.29443741607370555,5.988747891106916,0.29443741607370555,2.847155237517123
8462,8552.426405611559,0.5833333333333334,0.3967257914177996,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0734597959902743,0.068132857600555,3.0734597959902743,0.068132857600555
8463,8553.101761827751,0.4166666666666667,0.061386664166788577,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.510189843045154,0.7729954641354684,2.368597189455361,0.7729954641354684
8464,8553.98121917109,0.36666666666666664,0.08858186287237892,1,1,1,1,False,False,False,False,False,False,False,False,2,True,2.4001849619617914,0.7414076916290382,2.4001849619617914,0.7414076916290382
8465,8554.972340799535,0.7333333333333333,0.3877528396522686,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.976316798003687,0.3068685091769359,2.8347241444138938,0.3068685091769359
8466,8555.906751173592,0.8333333333333334,0.17246582003593378,2,0,2,0,False,True,True,True,True,False,True,False,4,False,3.064692258644584,0.07690039494624583,3.064692258644584,0.07690039494624583
8467,8557.014346643347,0.65,0.10235304970140557,6,-6,6,6,False,False,True,True,True,True,False,False,72,False,0.7780242071708372,5.5051611000097855,0.7780242071708372,2.3635684464199924
8468,8558.232733582177,0.65,0.04292803132526327,-1,-2,1,2,False,False,False,True,False,True,False,True,5,True,5.174391168067395,4.250386792703022,2.0327985144776015,1.108794139113229
8469,8558.804313067898,0.6166666666666667,0.8343319734138203,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,0.9536947967865359,5.329490510394088,0.9536947967865359,2.1878978568042946
8470,8559.614552928526,0.6666666666666666,0.1692292991996393,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.8773991670280026,5.547378793742414,0.7358065134382095,2.405786140152621
